word_a	freq_a	word_b	freq_b	type	use_marker
Rhapsody	11516	Copland	9235	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Rhapsody	11516	Windows Mobile	8561	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Rhapsody	11516	iOS	8132	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Rhapsody	11516	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Vista	11388	RISC OS	9726	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Vista	11388	Copland	9235	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Vista	11388	Windows Mobile	8561	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Vista	11388	iOS	8132	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Vista	11388	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Janus	11237	Clipper	10823	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	ALF	10783	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	Idris	10588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	Boo	10361	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	ICI	10228	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Janus	11237	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	ALF	10783	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	Idris	10588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	Boo	10361	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	ICI	10228	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clipper	10823	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	False
ALF	10783	Idris	10588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ALF	10783	Boo	10361	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ALF	10783	ICI	10228	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ALF	10783	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	False
ALF	10783	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ALF	10783	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ALF	10783	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	Boo	10361	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	ICI	10228	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Idris	10588	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Boo	10361	ICI	10228	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Boo	10361	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Boo	10361	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Boo	10361	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Boo	10361	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ICI	10228	JAL	9796	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ICI	10228	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	False
ICI	10228	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ICI	10228	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
JAL	9796	Groovy	9660	https://en.wikipedia.org/wiki/List_of_programming_languages	True
JAL	9796	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
JAL	9796	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RISC OS	9726	Copland	9235	https://en.wikipedia.org/wiki/List_of_operating_systems	True
RISC OS	9726	Windows Mobile	8561	https://en.wikipedia.org/wiki/List_of_operating_systems	True
RISC OS	9726	iOS	8132	https://en.wikipedia.org/wiki/List_of_operating_systems	True
RISC OS	9726	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Scrolling	9719	Lathe	6550	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Polygon	4967	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Computer animation	4037	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Dithering	3517	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Data compression	1657	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Color space	1402	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Vector graphics	1234	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Anti-aliasing	1049	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Scrolling	9719	Voxel	901	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Groovy	9660	Lucid	9219	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Groovy	9660	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Boolean	9369	Pagoda	7050	https://en.wikipedia.org/wiki/List_of_data_structures	True
Boolean	9369	Floating-point	4492	https://en.wikipedia.org/wiki/List_of_data_structures	True
Boolean	9369	Bitmap	4410	https://en.wikipedia.org/wiki/List_of_data_structures	True
Copland	9235	Windows Mobile	8561	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Copland	9235	iOS	8132	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Copland	9235	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Lucid	9219	ELAN	9179	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Octave	8470	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Pico	8445	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	MOO	8390	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Clarion	8267	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	IPL	7894	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Nu	9073	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Nu	9073	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Windows Mobile	8561	iOS	8132	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Windows Mobile	8561	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Octave	8470	Pico	8445	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	MOO	8390	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	Clarion	8267	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	IPL	7894	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Octave	8470	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	MOO	8390	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	Clarion	8267	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	IPL	7894	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pico	8445	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	Clarion	8267	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	IPL	7894	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MOO	8390	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Clarion	8267	IPL	7894	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Clarion	8267	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clarion	8267	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clarion	8267	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Clarion	8267	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Clarion	8267	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
iOS	8132	A/ROSE	7326	https://en.wikipedia.org/wiki/List_of_operating_systems	True
DSP	8048	PowerPC	6878	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	VIS	5323	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	VAX	2921	https://en.wikipedia.org/wiki/List_of_instruction_sets	False
DSP	8048	SPARC	2322	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	SIMD	783	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	PDP-11	774	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	PA-RISC	528	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
DSP	8048	3DNow!	492	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
IPL	7894	Subtext	7784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
IPL	7894	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
IPL	7894	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
IPL	7894	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
IPL	7894	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Subtext	7784	CL	7658	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Subtext	7784	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Subtext	7784	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Subtext	7784	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CL	7658	Euclid	7472	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CL	7658	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CL	7658	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Euclid	7472	Magma	7426	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Euclid	7472	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Magma	7426	Euler	7320	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Cg	7055	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Opal	6867	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	S2	6853	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Visual Basic	6458	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	S3	6307	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
CSP	7160	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	Opal	6867	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	S2	6853	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	Visual Basic	6458	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	S3	6307	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Cg	7055	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cg	7055	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Pagoda	7050	Floating-point	4492	https://en.wikipedia.org/wiki/List_of_data_structures	False
Pagoda	7050	Bitmap	4410	https://en.wikipedia.org/wiki/List_of_data_structures	True
PowerPC	6878	VIS	5323	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
PowerPC	6878	VAX	2921	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
PowerPC	6878	SPARC	2322	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
PowerPC	6878	SIMD	783	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
PowerPC	6878	PDP-11	774	https://en.wikipedia.org/wiki/List_of_instruction_sets	False
PowerPC	6878	PA-RISC	528	https://en.wikipedia.org/wiki/List_of_instruction_sets	False
PowerPC	6878	3DNow!	492	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
Opal	6867	S2	6853	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Opal	6867	Visual Basic	6458	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	S3	6307	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Opal	6867	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	Visual Basic	6458	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	S3	6307	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S2	6853	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
MS-DOS	6805	MOS	4500	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	Apple Macintosh	3692	https://en.wikipedia.org/wiki/List_of_operating_systems	False
MS-DOS	6805	Apple TV	3301	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	Windows CE	3184	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	VMS	2413	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	macOS	2230	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	USG	2090	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	AmigaOS	1709	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	HP-UX	1456	https://en.wikipedia.org/wiki/List_of_operating_systems	True
MS-DOS	6805	BeOS	1166	https://en.wikipedia.org/wiki/List_of_operating_systems	True
Frida	6636	gprof	178	https://en.wikipedia.org/wiki/List_of_performance_analysis_tools	True
Frida	6636	DevPartner	145	https://en.wikipedia.org/wiki/List_of_performance_analysis_tools	True
Frida	6636	Valgrind	103	https://en.wikipedia.org/wiki/List_of_performance_analysis_tools	True
Lathe	6550	Polygon	4967	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	False
Lathe	6550	Computer animation	4037	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Lathe	6550	Dithering	3517	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Lathe	6550	Data compression	1657	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Lathe	6550	Color space	1402	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Lathe	6550	Vector graphics	1234	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Lathe	6550	Anti-aliasing	1049	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	False
Lathe	6550	Voxel	901	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Visual Basic	6458	S3	6307	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Visual Basic	6458	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Visual Basic	6458	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Visual Basic	6458	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Visual Basic	6458	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Visual Basic	6458	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S3	6307	Lingo	6215	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S3	6307	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S3	6307	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S3	6307	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
S3	6307	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Lingo	6215	Cayenne	5938	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Lingo	6215	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Lingo	6215	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Lingo	6215	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
HDMI	5954	PostScript	5576	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	FireWire	5514	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	OpenGL	4149	https://en.wikipedia.org/wiki/List_of_computer_standards	False
HDMI	5954	ATX	3921	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	AGP	3694	https://en.wikipedia.org/wiki/List_of_computer_standards	False
HDMI	5954	DVI	3572	https://en.wikipedia.org/wiki/List_of_computer_standards	False
HDMI	5954	POSIX	2877	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	Portable Document Format	2566	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	PCI Express	2403	https://en.wikipedia.org/wiki/List_of_computer_standards	True
HDMI	5954	Energy Star	2358	https://en.wikipedia.org/wiki/List_of_computer_standards	True
Cayenne	5938	JOVIAL	5927	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cayenne	5938	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Cayenne	5938	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
JOVIAL	5927	Sather	5800	https://en.wikipedia.org/wiki/List_of_programming_languages	True
JOVIAL	5927	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Sather	5800	SPS	5784	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	Zeno	5408	https://en.wikipedia.org/wiki/List_of_programming_languages	False
ATS	5655	Io	5380	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	RSL	5340	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	NPL	4937	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	HAGGIS	4724	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	Maxima	4667	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	IDL	4588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	MUMPS	4552	https://en.wikipedia.org/wiki/List_of_programming_languages	False
ATS	5655	FP	4522	https://en.wikipedia.org/wiki/List_of_programming_languages	True
ATS	5655	Oberon	4421	https://en.wikipedia.org/wiki/List_of_programming_languages	True
PostScript	5576	FireWire	5514	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	OpenGL	4149	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	ATX	3921	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	AGP	3694	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	DVI	3572	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	POSIX	2877	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	Portable Document Format	2566	https://en.wikipedia.org/wiki/List_of_computer_standards	True
PostScript	5576	PCI Express	2403	https://en.wikipedia.org/wiki/List_of_computer_standards	False
PostScript	5576	Energy Star	2358	https://en.wikipedia.org/wiki/List_of_computer_standards	True
Sasser	5538	Blaster	5374	https://en.wikipedia.org/wiki/List_of_computer_worms	False
Sasser	5538	Code Red	1831	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	Navidad	1506	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	Stuxnet	757	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	CISSP	719	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	WANK	446	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	Mydoom	442	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Sasser	5538	Klez	440	https://en.wikipedia.org/wiki/List_of_computer_worms	True
FireWire	5514	OpenGL	4149	https://en.wikipedia.org/wiki/List_of_computer_standards	True
FireWire	5514	ATX	3921	https://en.wikipedia.org/wiki/List_of_computer_standards	True
FireWire	5514	AGP	3694	https://en.wikipedia.org/wiki/List_of_computer_standards	False
FireWire	5514	DVI	3572	https://en.wikipedia.org/wiki/List_of_computer_standards	True
FireWire	5514	POSIX	2877	https://en.wikipedia.org/wiki/List_of_computer_standards	False
FireWire	5514	Portable Document Format	2566	https://en.wikipedia.org/wiki/List_of_computer_standards	True
FireWire	5514	PCI Express	2403	https://en.wikipedia.org/wiki/List_of_computer_standards	True
FireWire	5514	Energy Star	2358	https://en.wikipedia.org/wiki/List_of_computer_standards	True
Zeno	5408	Io	5380	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	RSL	5340	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	NPL	4937	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	HAGGIS	4724	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	Maxima	4667	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	IDL	4588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	MUMPS	4552	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	FP	4522	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Zeno	5408	Oberon	4421	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	RSL	5340	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	NPL	4937	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	HAGGIS	4724	https://en.wikipedia.org/wiki/List_of_programming_languages	False
Io	5380	Maxima	4667	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	IDL	4588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	MUMPS	4552	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	FP	4522	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Io	5380	Oberon	4421	https://en.wikipedia.org/wiki/List_of_programming_languages	True
Blaster	5374	Code Red	1831	https://en.wikipedia.org/wiki/List_of_computer_worms	False
Blaster	5374	Navidad	1506	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Blaster	5374	Stuxnet	757	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Blaster	5374	CISSP	719	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Blaster	5374	WANK	446	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Blaster	5374	Mydoom	442	https://en.wikipedia.org/wiki/List_of_computer_worms	True
Blaster	5374	Klez	440	https://en.wikipedia.org/wiki/List_of_computer_worms	True
RSL	5340	NPL	4937	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RSL	5340	HAGGIS	4724	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RSL	5340	Maxima	4667	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RSL	5340	IDL	4588	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RSL	5340	MUMPS	4552	https://en.wikipedia.org/wiki/List_of_programming_languages	False
RSL	5340	FP	4522	https://en.wikipedia.org/wiki/List_of_programming_languages	True
RSL	5340	Oberon	4421	https://en.wikipedia.org/wiki/List_of_programming_languages	True
VIS	5323	VAX	2921	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
VIS	5323	SPARC	2322	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
VIS	5323	SIMD	783	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
VIS	5323	PDP-11	774	https://en.wikipedia.org/wiki/List_of_instruction_sets	False
VIS	5323	PA-RISC	528	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
VIS	5323	3DNow!	492	https://en.wikipedia.org/wiki/List_of_instruction_sets	True
Polygon	4967	Computer animation	4037	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Polygon	4967	Dithering	3517	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Polygon	4967	Data compression	1657	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Polygon	4967	Color space	1402	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	True
Polygon	4967	Vector graphics	1234	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	False
Polygon	4967	Anti-aliasing	1049	https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics	False
