word_a	freq_a	word_b	freq_b	type	use_marker
O'Neill	102525	Keel	13461	https://en.wikipedia.org/wiki/List_of_swimwear_brands	True
O'Neill	102525	Roxy	10183	https://en.wikipedia.org/wiki/List_of_swimwear_brands	True
O'Neill	102525	Patagonia	8146	https://en.wikipedia.org/wiki/List_of_swimwear_brands	True
O'Neill	102525	H&M	2803	https://en.wikipedia.org/wiki/List_of_swimwear_brands	True
O'Neill	102525	Oxbow	2193	https://en.wikipedia.org/wiki/List_of_swimwear_brands	True
Grand Slam	101875	Breakaway	79445	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	TURTLES	28630	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Mounds	20524	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Moro	19736	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	After Eight	19060	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Tango	14720	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Milky Way	11137	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Maestro	9816	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	Goya	9120	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Grand Slam	101875	M&S	8914	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Ferrari	92463	BMW	91546	https://en.wikipedia.org/wiki/List_of_car_brands	True
Ferrari	92463	Nissan	87485	https://en.wikipedia.org/wiki/List_of_car_brands	True
Ferrari	92463	Fraser	79548	https://en.wikipedia.org/wiki/List_of_car_brands	True
Ferrari	92463	Mitsubishi	79047	https://en.wikipedia.org/wiki/List_of_car_brands	True
Ferrari	92463	Renault	76155	https://en.wikipedia.org/wiki/List_of_car_brands	False
Sachs	91746	Avid	36338	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	Michelin	26340	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	Giro	26126	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	Easton	22194	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	Centurion	8094	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	Vittoria	2806	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Sachs	91746	SRAM	1974	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
BMW	91546	Nissan	87485	https://en.wikipedia.org/wiki/List_of_car_brands	True
BMW	91546	Fraser	79548	https://en.wikipedia.org/wiki/List_of_car_brands	True
BMW	91546	Mitsubishi	79047	https://en.wikipedia.org/wiki/List_of_car_brands	True
BMW	91546	Renault	76155	https://en.wikipedia.org/wiki/List_of_car_brands	True
Newport	90129	Regent	32207	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Marlboro	19058	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Pueblo	18961	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Winfield	18658	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	North Pole	15504	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Vantage	13938	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Mayfair	12233	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Fixation	10388	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Newport	90129	Lark	10331	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Nissan	87485	Fraser	79548	https://en.wikipedia.org/wiki/List_of_car_brands	True
Nissan	87485	Mitsubishi	79047	https://en.wikipedia.org/wiki/List_of_car_brands	True
Nissan	87485	Renault	76155	https://en.wikipedia.org/wiki/List_of_car_brands	True
Coca-Cola	84708	Barr	47651	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Pepsi	38546	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	False
Coca-Cola	84708	Aquarius	6406	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Schweppes	5602	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Sprite	5279	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Diet Coke	4684	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	False
Coca-Cola	84708	Leed	4650	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Pepsi Cola	4600	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Dr Pepper	3864	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Coca-Cola	84708	Full Throttle	3144	https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products	True
Phillies	83048	Sosa	42383	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Vargas	34296	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	CAO	32478	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Cain	30904	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Padilla	29221	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Valdez	22210	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Tatiana	21871	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Croix	19528	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Alamo	19219	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Phillies	83048	Santa Rosa	18442	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Fraser	79548	Mitsubishi	79047	https://en.wikipedia.org/wiki/List_of_car_brands	False
Fraser	79548	Renault	76155	https://en.wikipedia.org/wiki/List_of_car_brands	True
Breakaway	79445	TURTLES	28630	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Mounds	20524	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Moro	19736	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	After Eight	19060	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Tango	14720	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Milky Way	11137	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Maestro	9816	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	Goya	9120	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Breakaway	79445	M&S	8914	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mitsubishi	79047	Renault	76155	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kingston	78706	HP	77193	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Kingston	78706	Nokia	72890	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
HP	77193	Nokia	72890	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Ace +	75238	Momentum	211314	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Ace +	75238	Napa	25196	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Ace +	75238	Panda	15826	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Ace +	75238	Herron	8760	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Ace +	75238	Pain Relief	7897	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Ace +	75238	Tylenol	4905	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Tang	75175	Eden	55868	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Knox	52873	https://en.wikipedia.org/wiki/List_of_Kraft_brands	False
Tang	75175	Starbucks	41878	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Cameo	32269	https://en.wikipedia.org/wiki/List_of_Kraft_brands	False
Tang	75175	Cadbury	20544	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Nabisco	19907	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	TUC	19090	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Domino	17357	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Taco Bell	8409	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Tang	75175	Planters	8130	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Samsung	71469	Motorola	67682	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Canon	57033	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Hyundai	55758	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Siemens	51558	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Philips	45573	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	EMI	43633	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Hewlett-Packard	42815	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	AMD	38746	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	Toshiba	35472	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Samsung	71469	RCA	32068	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Chevrolet	69521	Volkswagen	67650	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Suzuki	65414	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Fiat	57901	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Daytona	51129	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Mini	49695	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Porsche	44458	https://en.wikipedia.org/wiki/List_of_car_brands	False
Chevrolet	69521	Lyons	44435	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Holden	43970	https://en.wikipedia.org/wiki/List_of_car_brands	False
Chevrolet	69521	Lotus	43475	https://en.wikipedia.org/wiki/List_of_car_brands	True
Chevrolet	69521	Bentley	41634	https://en.wikipedia.org/wiki/List_of_car_brands	True
Motorola	67682	Canon	57033	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	Hyundai	55758	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Motorola	67682	Siemens	51558	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	Philips	45573	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	EMI	43633	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	Hewlett-Packard	42815	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	AMD	38746	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Motorola	67682	Toshiba	35472	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Motorola	67682	RCA	32068	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Volkswagen	67650	Suzuki	65414	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Fiat	57901	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Daytona	51129	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Mini	49695	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Porsche	44458	https://en.wikipedia.org/wiki/List_of_car_brands	False
Volkswagen	67650	Lyons	44435	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Holden	43970	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Lotus	43475	https://en.wikipedia.org/wiki/List_of_car_brands	True
Volkswagen	67650	Bentley	41634	https://en.wikipedia.org/wiki/List_of_car_brands	True
GE	65707	Kodak	44769	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
GE	65707	Sigma	26625	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
GE	65707	Nikon	16702	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	False
GE	65707	Polaroid	13001	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	False
GE	65707	Leica	3968	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
GE	65707	Phase One	2765	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
GE	65707	Hasselblad	1984	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Suzuki	65414	Fiat	57901	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Daytona	51129	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Mini	49695	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Porsche	44458	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Lyons	44435	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Holden	43970	https://en.wikipedia.org/wiki/List_of_car_brands	False
Suzuki	65414	Lotus	43475	https://en.wikipedia.org/wiki/List_of_car_brands	True
Suzuki	65414	Bentley	41634	https://en.wikipedia.org/wiki/List_of_car_brands	True
Safeguard	64950	Ascend	12084	https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands	True
Safeguard	64950	Rejoice	11497	https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands	True
Safeguard	64950	Clairol	1906	https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands	True
Nike	61042	Salomon	50328	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	False
Nike	61042	Gul	41993	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	Sting	34379	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	McKenzie	34082	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	Ping	23315	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	Reebok	21047	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	Kappa	20241	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Nike	61042	Adidas	17628	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Fiat	57901	Daytona	51129	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Mini	49695	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Porsche	44458	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Lyons	44435	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Holden	43970	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Lotus	43475	https://en.wikipedia.org/wiki/List_of_car_brands	True
Fiat	57901	Bentley	41634	https://en.wikipedia.org/wiki/List_of_car_brands	True
Canon	57033	Hyundai	55758	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	Siemens	51558	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	Philips	45573	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	EMI	43633	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Canon	57033	Hewlett-Packard	42815	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	AMD	38746	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	Toshiba	35472	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Canon	57033	RCA	32068	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Eden	55868	Knox	52873	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Eden	55868	Starbucks	41878	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Eden	55868	Cameo	32269	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Eden	55868	Cadbury	20544	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Eden	55868	Nabisco	19907	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
