index,name,source,type,cleaned_name,freq
0,3 Rensho,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,3 Rensho,0
1,American Star,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,American Star,1510
2,"Amuna (written ""AMVNA"", manufactured by Matsumoto Cycle, Sendai)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Amuna,20
3,"A.N. Design Works (Core Japan, Tokyo)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,A.N. Design Works,0
4,Araya,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Araya,26
5,ARES,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,ARES,359
6,Asuka (Nara),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Asuka,60
7,"Azuki (a sub-brand of West Coast Cycle, see Nishiki)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Azuki,180
8,Baramon (Kurume),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Baramon,0
9,Bianchi (certain models manufactured in Japan),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Bianchi,58
10,"Bridgestone (variously marketed as Anchor, C.Itoh, Kabuki)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Bridgestone,37
11,"CatEye (famous for cycling accessories, manufacture exercise bikes)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,CatEye,32
12,Centurion,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Centurion,1047
13,"Cherubim (Machida, Tokyo)",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Cherubim,763
14,Crafted (Fukui),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Crafted,19
15,Deki,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Deki,77
16,Diamond Back,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Diamond Back,94
17,Emme Akko (Miyako),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Emme Akko,0
18,Focus (Araya) [1],https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Focus,525
19,Fuji,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Fuji,32113
20,Ganwell (Kyoto),https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Ganwell,0
21,Hirose,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Hirose,72
22,Holks,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Holks,0
23,Honjo,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Honjo,44
24,Ikesho,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Ikesho,0
25,Iribe,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Iribe,134
26,"Kabuki, see Bridgestone",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,"Kabuki, see Bridgestone",0
27,Kalavinka,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kalavinka,12
28,Kawamura Cycle,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kawamura Cycle,0
29,"Kobe limited, Kobe, Japan",https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,"Kobe limited, Kobe, Japan",0
30,Kusano Engineering,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kusano Engineering,0
31,Kuwahara,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kuwahara,440
32,Kyoso,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kyoso,0
33,Maruishi,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Maruishi,0
34,Marukin,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Marukin,0
35,Mikado,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Mikado,30
36,Miyata,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Miyata,12
37,Kiyo Miyazawa,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Kiyo Miyazawa,0
38,Miyuki,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Miyuki,2485
39,Nagasawa,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Nagasawa,561
40,Nakagawa,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Nakagawa,1642
41,Nakamichi,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Nakamichi,359
42,Nishiki,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Nishiki,443
43,Noko,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Noko,13
44,Ono,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Ono,413
45,Panasonic / National,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Panasonic / National,0
46,Peugeot,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Peugeot,796
47,Polaris,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Polaris,726
48,Project M,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Project M,113
49,Puch,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Puch,70
50,Raizin,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Raizin,12
51,Raleigh / Rampar,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Raleigh / Rampar,0
52,Ravanello,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Ravanello,12
53,Reminton,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Reminton,0
54,Royal Norton,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Royal Norton,0
55,Royce Union,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Royce Union,0
56,San Rensho,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,San Rensho,0
57,Sannow,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Sannow,0
58,Schwinn,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Schwinn,557
59,Sekai,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Sekai,1183
60,Sekine,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Sekine,20
61,Shimazaki,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Shimazaki,188
62,Shimano,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Shimano,2605
63,Shogun,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Shogun,266
64,Soma,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Soma,52
65,SR,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,SR,54600
66,Suntour,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Suntour,89
67,Suteki,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Suteki,111
68,Takara,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Takara,90
69,Tano,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Tano,17
70,Toei,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Toei,20
71,Tokyobike,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Tokyobike,0
72,Toyo,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Toyo,41
73,Tsunoda,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Tsunoda,13
74,Tubagra,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Tubagra,0
75,Univega,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Univega,11
76,Vigore,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Vigore,24
77,Vlaams,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Vlaams,1770
78,Vogue,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Vogue,122
79,Zebrakenko,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Zebrakenko,0
80,Zunow,https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers,Bicycle,Zunow,17
81,Abarth,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Abarth,882
82,Abici,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Abici,0
83,Accossato,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Accossato,0
84,Acqua di Parma,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Acqua di Parma,68
85,Acqua Minerale San Benedetto,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Acqua Minerale San Benedetto,0
86,Aeritalia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aeritalia,12
87,Aermacchi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aermacchi,545
88,Agip,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Agip,640
89,Agusta,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Agusta,27
90,AgustaWestland,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,AgustaWestland,15
91,AGV (helmets),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,AGV,44
92,ALAN,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,ALAN,279
93,Alenia Aermacchi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Alenia Aermacchi,123
94,Alenia Aeronautica,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Alenia Aeronautica,307
95,Alessi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Alessi,1835
96,Alfa Romeo,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Alfa Romeo,17
97,Alitalia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Alitalia,22275
98,Amarcord Brewery,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Amarcord Brewery,0
99,Amedei Porcelana,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Amedei Porcelana,12
100,Angelini,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Angelini,1084
101,Ansaldi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ansaldi,30
102,Michele Ansaldi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Michele Ansaldi,0
103,Ansaldo Energia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ansaldo Energia,41
104,Ansaldo STS,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ansaldo STS,18
105,AnsaldoBreda,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,AnsaldoBreda,36
106,Aprilia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aprilia,42
107,Aquila Italiana,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aquila Italiana,0
108,ARGO SpA,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,ARGO SpA,15
109,Ariston Thermo,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ariston Thermo,0
110,Armani [1],https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Armani,31
111,Armi Jager,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Armi Jager,0
112,Artemide,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Artemide,115
113,Assicurazioni Generali,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Assicurazioni Generali,785
114,Astra,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Astra,18992
115,Atala,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Atala,31
116,Atlantic,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Atlantic,602
117,Audio Analogue,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Audio Analogue,0
118,Audison,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Audison,0
119,Aurea (cars),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aurea,26
120,Auricchio,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Auricchio,84
121,Aurora (pens),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aurora,3057
122,Autobianchi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Autobianchi,184
123,Avéva,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Avéva,0
124,Avio,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Avio,17
125,Aviointeriors,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Aviointeriors,31
126,Azienda Italiana Petroli Albanesi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Azienda Italiana Petroli Albanesi,0
127,Azienda Nazionale Idrogenazione Combustibili,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Azienda Nazionale Idrogenazione Combustibili,0
128,Azimut Yachts,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Azimut Yachts,0
129,B&B Italia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,B&B Italia,0
130,Baglietto,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Baglietto,13
131,Baldelli ceramics,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Baldelli ceramics,0
132,Baldini & Castoldi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Baldini & Castoldi,13
133,Baldinini,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Baldinini,13
134,Balocco,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Balocco,42
135,Bandini Automobili,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bandini Automobili,0
136,Barbanera Almanac,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Barbanera Almanac,0
137,Barilla Group,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Barilla Group,29
138,Bassetti,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bassetti,258
139,Basso (bicycles),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Basso,2173
140,Bburago,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bburago,80
141,Benelli (motorcycles),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Benelli,40
142,Benetti,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Benetti,49
143,Benetton Group,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Benetton Group,311
144,Bennet (supermarket),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bennet,31
145,Berco Spa,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Berco Spa,0
146,Beretta,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Beretta,412
147,Bertagni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bertagni,15
148,Bianchi Bicycles,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bianchi Bicycles,0
149,Bimota,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bimota,217
150,Birel,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birel,39
151,Birra Castello,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birra Castello,0
152,Birra Ichnusa,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birra Ichnusa,0
153,Birra Menabrea,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birra Menabrea,0
154,Birra Moretti,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birra Moretti,102
155,Birrificio Angelo Poretti,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Birrificio Angelo Poretti,0
156,Bizzarrini,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bizzarrini,19
157,Bombrini-Parodi-Delfino,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bombrini-Parodi-Delfino,0
158,Bonfiglioli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bonfiglioli,34
159,Bontempi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bontempi,13
160,Bontoni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bontoni,0
161,Borile,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Borile,0
162,Bormioli Rocco,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bormioli Rocco,0
163,Borrani,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Borrani,67
164,Borsalino,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Borsalino,184
165,Boscolo Hotels,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Boscolo Hotels,12
166,Bottecchia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bottecchia,123
167,Bottega Giotti,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bottega Giotti,0
168,Bottega Veneta,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bottega Veneta,796
169,BP Studio,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,BP Studio,0
170,Bracco,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bracco,30
171,Bravo S.p.A.,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bravo S.p.A.,0
172,Bremach,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bremach,0
173,Brembo,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brembo,22
174,Breton,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Breton,325
175,Brioni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brioni,134
176,Brionvega,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brionvega,45
177,Brondi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brondi,29
178,Brumm,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brumm,17
179,Brunello Cucinelli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Brunello Cucinelli,25
180,Bticino,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bticino,18
181,Buitoni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Buitoni,30
182,Bulgari,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Bulgari,317
183,Cagiva,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cagiva,102
184,Calzavara,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Calzavara,15
185,Campagnolo,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Campagnolo,702
186,Cantiere Del Pardo S.p.A,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cantiere Del Pardo S.p.A,0
187,Cantiere Navale Visentini,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cantiere Navale Visentini,0
188,Cantieri Riuniti dell'Adriatico,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cantieri Riuniti dell'Adriatico,0
189,Cantine Lungarotti Winery,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cantine Lungarotti Winery,0
190,Caproni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Caproni,33
191,Caraceni,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Caraceni,54
192,Carapelli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carapelli,51
193,Carpigiani,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carpigiani,27
194,Carraro Agritalia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carraro Agritalia,21
195,Carrozzeria Colli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carrozzeria Colli,0
196,Carrozzeria Fissore,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carrozzeria Fissore,0
197,Carrozzeria Ghia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Carrozzeria Ghia,34
198,Cassina S.p.A.,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cassina S.p.A.,0
199,Castagnari,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Castagnari,27
200,Roberto Cavalli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Roberto Cavalli,1110
201,Cecomp,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cecomp,0
202,Ceirano Fabbrica Automobili,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ceirano Fabbrica Automobili,0
203,Ceirano GB & C,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ceirano GB & C,0
204,Cementir,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cementir,24
205,Ceriani,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ceriani,185
206,Cetra Records,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cetra Records,19
207,Chiappa Firearms,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Chiappa Firearms,0
208,Chiribiri,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Chiribiri,35
209,Cimbali,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cimbali,51
210,Cinelli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cinelli,118
211,Cinemeccanica,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cinemeccanica,23
212,Cinzano,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cinzano,295
213,Cirio,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cirio,142
214,Cisitalia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cisitalia,118
215,Clément Tyres,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Clément Tyres,0
216,CNH Industrial,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,CNH Industrial,22
217,Codecasa,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Codecasa,0
218,Colnago,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Colnago,304
219,Columbus Tubing,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Columbus Tubing,13
220,Comau,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Comau,166
221,Comus S.p.A.,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Comus S.p.A.,0
222,Conad,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Conad,19
223,Coppola Foods,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Coppola Foods,0
224,Cosmi Americo & Figlio,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cosmi Americo & Figlio,0
225,Costume National,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Costume National,340
226,Crumar,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Crumar,64
227,Cugini Randi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Cugini Randi,0
228,Custom Line,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Custom Line,17
229,CVS Ferrari,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,CVS Ferrari,26
230,Dainese,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Dainese,21
231,Dal Negro,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Dal Negro,24
232,Damiani (jewelry),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Damiani,1357
233,Danieli,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Danieli,589
234,Danieli Automation,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Danieli Automation,0
235,Davide Campari - Milano,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Davide Campari,0
236,De Cecco,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,De Cecco,12
237,De Rosa (bicycles),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,De Rosa,399
238,De Simon,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,De Simon,15
239,De Tomaso,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,De Tomaso,357
240,De'Longhi,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,De'Longhi,0
241,Dell'Orto,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Dell'Orto,0
242,Della Ferrera,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Della Ferrera,18
243,Delta (pens),https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Delta,267
244,Di Blasi Industriale,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Di Blasi Industriale,0
245,Diadora,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Diadora,38
246,Diatto,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Diatto,79
247,Diesel,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Diesel,83
248,Divella,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Divella,15
249,Dolce & Gabbana,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Dolce & Gabbana,36
250,Ducati,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ducati,927
251,Ducati Energia,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Ducati Energia,0
252,Eca Sindel,https://en.wikipedia.org/wiki/List_of_Italian_brands,Italian,Eca Sindel,0
