,word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
838,Panasonic,20010,Boston Acoustics,246,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,0.0
839,Nabisco,19907,TUC,19090,https://en.wikipedia.org/wiki/List_of_Kraft_brands,True,brands,0.0
840,Nabisco,19907,Domino,17357,https://en.wikipedia.org/wiki/List_of_Kraft_brands,True,brands,0.0
841,Nabisco,19907,Taco Bell,8409,https://en.wikipedia.org/wiki/List_of_Kraft_brands,False,brands,9.0
842,Moro,19736,After Eight,19060,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
843,Moro,19736,Tango,14720,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
844,Moro,19736,Milky Way,11137,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
845,Moro,19736,Maestro,9816,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
846,Moro,19736,Chunky,9598,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
847,Moro,19736,M&S,8914,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,False,brands,1.0
848,Moro,19736,Duncan's,6358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
849,Hitachi,19714,Thorn,18860,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
850,Hitachi,19714,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,40.0
851,Croix,19528,Alamo,19219,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
852,TUC,19090,Domino,17357,https://en.wikipedia.org/wiki/List_of_Kraft_brands,True,brands,0.0
853,TUC,19090,Taco Bell,8409,https://en.wikipedia.org/wiki/List_of_Kraft_brands,True,brands,0.0
854,After Eight,19060,Tango,14720,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
855,After Eight,19060,Milky Way,11137,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
856,After Eight,19060,Maestro,9816,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
857,After Eight,19060,Chunky,9598,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
858,After Eight,19060,M&S,8914,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
859,After Eight,19060,Duncan's,6358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
860,Marlboro,19058,Pueblo,18961,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
861,Marlboro,19058,Winfield,18658,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
862,Marlboro,19058,North Pole,15504,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
863,Marlboro,19058,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
864,Pueblo,18961,Winfield,18658,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
865,Pueblo,18961,North Pole,15504,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
866,Pueblo,18961,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,1.0
867,Taurus,18862,AEK,13872,https://en.wikipedia.org/wiki/List_of_firearm_brands,False,brands,0.0
868,Taurus,18862,Remington,11297,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,2.0
869,Taurus,18862,Glock,8214,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,37.0
870,Taurus,18862,Baikal,4285,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,1.0
871,Taurus,18862,Beretta,4165,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,48.0
872,Taurus,18862,MTs,3549,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,0.0
873,Taurus,18862,Ruger,2840,https://en.wikipedia.org/wiki/List_of_firearm_brands,True,brands,94.0
874,Thorn,18860,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
875,Winfield,18658,North Pole,15504,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
876,Winfield,18658,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,True,brands,0.0
877,Santa Rosa,18442,San Miguel,18117,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,3.0
878,Santa Rosa,18442,La Paz,17541,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
879,Santa Rosa,18442,Veracruz,14791,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
880,Santa Rosa,18442,Bahia,13084,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
881,Santa Rosa,18442,Camacho,13080,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
882,Santa Rosa,18442,Domenico,12430,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
883,Santa Rosa,18442,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
884,Santa Rosa,18442,Belinda,12085,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
885,Santa Rosa,18442,Quorum,11731,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
886,Santa Rosa,18442,Capote,11127,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
887,McIntosh,18423,Sanyo,10398,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,0.0
888,McIntosh,18423,JVC,7056,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,1.0
889,McIntosh,18423,Cadence,6256,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,0.0
890,McIntosh,18423,Morel,5159,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,False,brands,6.0
891,McIntosh,18423,Kenwood,4184,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,1.0
892,McIntosh,18423,Nakamichi,359,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,3.0
893,McIntosh,18423,Teac,330,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,0.0
894,McIntosh,18423,Monster Cable,262,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,0.0
895,McIntosh,18423,Boston Acoustics,246,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,True,brands,1.0
896,Atari,18236,Cisco Systems,18105,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
897,Atari,18236,Alba,17954,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
898,Atari,18236,Alfa,17098,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
899,Atari,18236,Acer,15541,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
900,Atari,18236,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,6.0
901,Atari,18236,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,False,brands,1.0
902,Atari,18236,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
903,Atari,18236,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
904,Atari,18236,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
905,Atari,18236,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
906,San Miguel,18117,La Paz,17541,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,2.0
907,San Miguel,18117,Veracruz,14791,https://en.wikipedia.org/wiki/List_of_cigar_brands,False,brands,35.0
908,San Miguel,18117,Bahia,13084,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,1.0
909,San Miguel,18117,Camacho,13080,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
910,San Miguel,18117,Domenico,12430,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
911,San Miguel,18117,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
912,San Miguel,18117,Belinda,12085,https://en.wikipedia.org/wiki/List_of_cigar_brands,False,brands,1.0
913,San Miguel,18117,Quorum,11731,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
914,San Miguel,18117,Capote,11127,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
915,Cisco Systems,18105,Alba,17954,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
916,Cisco Systems,18105,Alfa,17098,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
917,Cisco Systems,18105,Acer,15541,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,6.0
918,Cisco Systems,18105,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,1.0
919,Cisco Systems,18105,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,3.0
920,Cisco Systems,18105,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
921,Cisco Systems,18105,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
922,Cisco Systems,18105,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,3.0
923,Cisco Systems,18105,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
924,Euphoria,17997,Allure,16735,https://en.wikipedia.org/wiki/List_of_perfumes,False,brands,25.0
925,Euphoria,17997,Santo Domingo,15800,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
926,Euphoria,17997,Preferred Stock,8967,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
927,Euphoria,17997,Falconer,7984,https://en.wikipedia.org/wiki/List_of_perfumes,False,brands,0.0
928,Euphoria,17997,Gaultier,7054,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
929,Euphoria,17997,Fracas,6226,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
930,Euphoria,17997,Apparition,5139,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,1.0
931,Euphoria,17997,Chantilly,4292,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
932,Alba,17954,Alfa,17098,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
933,Alba,17954,Acer,15541,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
934,Alba,17954,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
935,Alba,17954,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
936,Alba,17954,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
937,Alba,17954,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
938,Alba,17954,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
939,Alba,17954,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,False,brands,5.0
940,Adidas,17628,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,True,brands,1.0
941,La Paz,17541,Veracruz,14791,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
942,La Paz,17541,Bahia,13084,https://en.wikipedia.org/wiki/List_of_cigar_brands,False,brands,116.0
943,La Paz,17541,Camacho,13080,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
944,La Paz,17541,Domenico,12430,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
945,La Paz,17541,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
946,La Paz,17541,Belinda,12085,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
947,La Paz,17541,Quorum,11731,https://en.wikipedia.org/wiki/List_of_cigar_brands,False,brands,0.0
948,La Paz,17541,Capote,11127,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
949,Domino,17357,Taco Bell,8409,https://en.wikipedia.org/wiki/List_of_Kraft_brands,True,brands,0.0
950,Alfa,17098,Acer,15541,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
951,Alfa,17098,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
952,Alfa,17098,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
953,Alfa,17098,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,1.0
954,Alfa,17098,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
955,Alfa,17098,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
956,Alfa,17098,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
957,Allure,16735,Santo Domingo,15800,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
958,Allure,16735,Preferred Stock,8967,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
959,Allure,16735,Falconer,7984,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
960,Allure,16735,Gaultier,7054,https://en.wikipedia.org/wiki/List_of_perfumes,False,brands,18.0
961,Allure,16735,Fracas,6226,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
962,Allure,16735,Apparition,5139,https://en.wikipedia.org/wiki/List_of_perfumes,False,brands,5.0
963,Allure,16735,Chantilly,4292,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
964,Nikon,16702,Polaroid,13001,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,3.0
965,Nikon,16702,Leica,3968,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,196.0
966,Nikon,16702,Phase One,2765,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,19.0
967,Nikon,16702,Hasselblad,1984,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,29.0
968,Nikon,16702,Rollei,441,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,1.0
969,Nikon,16702,Vivitar,422,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,False,brands,352.0
970,Nikon,16702,Minox,305,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,True,brands,2.0
971,Hindustan,16586,GMC,15520,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
972,Hindustan,16586,Land Rover,15328,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
973,Hindustan,16586,Vauxhall,14148,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
974,Hindustan,16586,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
975,Hindustan,16586,Tesla,10750,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
976,Hindustan,16586,Isuzu,10511,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,0.0
977,UV,16501,Chopin,15956,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
978,UV,16501,Van Gogh,14989,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
979,UV,16501,Popov,9394,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
980,UV,16501,Kauffman,9383,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
981,UV,16501,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
982,UV,16501,Romanov,6887,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
983,UV,16501,Vox,6639,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
984,UV,16501,Rachmaninoff,6069,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
985,UV,16501,Cirrus,5145,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
986,Trident,16487,Meiji,9877,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,True,brands,0.0
987,Trident,16487,M&M's,708,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,True,brands,0.0
988,Trident,16487,Tidal Wave,10062,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,True,brands,0.0
989,Trident,16487,Hilal,4964,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,True,brands,0.0
990,Trident,16487,P.K.,2759,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,True,brands,0.0
991,Trident,16487,Spry,2174,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,True,brands,1.0
992,Trident,16487,Kallas,1650,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,False,brands,0.0
993,Trident,16487,Nicorette,1331,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,False,brands,0.0
994,Vanity Fair,16222,Chantelle,2446,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
995,Vanity Fair,16222,Wolford,1934,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
996,Vanity Fair,16222,Fruit of the Loom,1562,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,1.0
997,Vanity Fair,16222,Ultimo,1545,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
998,Vanity Fair,16222,Wonderbra,1157,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
999,Vanity Fair,16222,Playtex,1012,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,1.0
1000,Vanity Fair,16222,Aerie,720,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
1001,Vanity Fair,16222,Ann Summers,711,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
1002,Vanity Fair,16222,Gerbe,598,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
1003,Vanity Fair,16222,Pretty Polly,588,https://en.wikipedia.org/wiki/List_of_lingerie_brands,True,brands,0.0
1004,Chopin,15956,Van Gogh,14989,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,2.0
1005,Chopin,15956,Popov,9394,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1006,Chopin,15956,Kauffman,9383,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1007,Chopin,15956,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,4.0
1008,Chopin,15956,Romanov,6887,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1009,Chopin,15956,Vox,6639,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1010,Chopin,15956,Rachmaninoff,6069,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,10.0
1011,Chopin,15956,Cirrus,5145,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1012,Panda,15826,Herron,8760,https://en.wikipedia.org/wiki/Paracetamol_brand_names,True,brands,0.0
1013,Panda,15826,Pain Relief,7897,https://en.wikipedia.org/wiki/Paracetamol_brand_names,True,brands,0.0
1014,Panda,15826,Tylenol,4905,https://en.wikipedia.org/wiki/Paracetamol_brand_names,False,brands,3.0
1015,Panda,15826,Panamax,530,https://en.wikipedia.org/wiki/Paracetamol_brand_names,False,brands,0.0
1016,Panda,15826,Calpol,293,https://en.wikipedia.org/wiki/Paracetamol_brand_names,True,brands,0.0
1017,Panda,15826,Adol,283,https://en.wikipedia.org/wiki/Paracetamol_brand_names,True,brands,0.0
1018,Panda,15826,Panadol,268,https://en.wikipedia.org/wiki/Paracetamol_brand_names,True,brands,0.0
1019,Santo Domingo,15800,Preferred Stock,8967,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1020,Santo Domingo,15800,Falconer,7984,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1021,Santo Domingo,15800,Gaultier,7054,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1022,Santo Domingo,15800,Fracas,6226,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1023,Santo Domingo,15800,Apparition,5139,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1024,Santo Domingo,15800,Chantilly,4292,https://en.wikipedia.org/wiki/List_of_perfumes,True,brands,0.0
1025,Magnolia,15749,Magnum,14723,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1026,Magnolia,15749,Chapman's,4131,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1027,Magnolia,15749,Dairy Queen,2928,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1028,Magnolia,15749,NestlÃÂ©,2622,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1029,Magnolia,15749,D'Onofrio,2430,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1030,Magnolia,15749,Tillamook,1795,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1031,Magnolia,15749,Dreyer's,1586,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1032,Magnolia,15749,Ledo,1304,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1033,Magnolia,15749,Carvel,1302,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1034,Magnolia,15749,Baskin-Robbins,1287,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1035,Acer,15541,Texas Instruments,15332,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,1.0
1036,Acer,15541,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,2.0
1037,Acer,15541,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
1038,Acer,15541,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,False,brands,0.0
1039,Acer,15541,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,2.0
1040,Acer,15541,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,False,brands,0.0
1041,GMC,15520,Land Rover,15328,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,4.0
1042,GMC,15520,Vauxhall,14148,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,1.0
1043,GMC,15520,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,False,brands,325.0
1044,GMC,15520,Tesla,10750,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,1.0
1045,GMC,15520,Isuzu,10511,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,8.0
1046,North Pole,15504,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,False,brands,13.0
1047,Texas Instruments,15332,Qualcomm,14220,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,26.0
1048,Texas Instruments,15332,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,1.0
1049,Texas Instruments,15332,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
1050,Texas Instruments,15332,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,1.0
1051,Texas Instruments,15332,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
1052,Land Rover,15328,Vauxhall,14148,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,1.0
1053,Land Rover,15328,Acura,11234,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,5.0
1054,Land Rover,15328,Tesla,10750,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,1.0
1055,Land Rover,15328,Isuzu,10511,https://en.wikipedia.org/wiki/List_of_car_brands,True,brands,5.0
1056,Van Gogh,14989,Popov,9394,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1057,Van Gogh,14989,Kauffman,9383,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1058,Van Gogh,14989,Belvedere,7512,https://en.wikipedia.org/wiki/List_of_vodkas,False,brands,20.0
1059,Van Gogh,14989,Romanov,6887,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1060,Van Gogh,14989,Vox,6639,https://en.wikipedia.org/wiki/List_of_vodkas,False,brands,2.0
1061,Van Gogh,14989,Rachmaninoff,6069,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1062,Van Gogh,14989,Cirrus,5145,https://en.wikipedia.org/wiki/List_of_vodkas,True,brands,0.0
1063,Veracruz,14791,Bahia,13084,https://en.wikipedia.org/wiki/List_of_cigar_brands,False,brands,11.0
1064,Veracruz,14791,Camacho,13080,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1065,Veracruz,14791,Domenico,12430,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1066,Veracruz,14791,Muriel,12219,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1067,Veracruz,14791,Belinda,12085,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1068,Veracruz,14791,Quorum,11731,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1069,Veracruz,14791,Capote,11127,https://en.wikipedia.org/wiki/List_of_cigar_brands,True,brands,0.0
1070,Magnum,14723,Chapman's,4131,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1071,Magnum,14723,Dairy Queen,2928,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1072,Magnum,14723,NestlÃÂ©,2622,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1073,Magnum,14723,D'Onofrio,2430,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1074,Magnum,14723,Tillamook,1795,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1075,Magnum,14723,Dreyer's,1586,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1076,Magnum,14723,Ledo,1304,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1077,Magnum,14723,Carvel,1302,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1078,Magnum,14723,Baskin-Robbins,1287,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,True,brands,0.0
1079,Tango,14720,Milky Way,11137,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
1080,Tango,14720,Maestro,9816,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,1.0
1081,Tango,14720,Chunky,9598,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
1082,Tango,14720,M&S,8914,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
1083,Tango,14720,Duncan's,6358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,True,brands,0.0
1084,Qualcomm,14220,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
1085,Qualcomm,14220,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,True,brands,0.0
1086,Qualcomm,14220,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,False,brands,37.0
