feature,class,f1,precision,recall
middle_paths_unrestricted_16,Overall,0.7862239046502643,0.7849897147877295,0.8090277777777778
middle_paths_unrestricted_16,BETTER,0.6119402985074625,0.6684782608695652,0.5642201834862385
middle_paths_unrestricted_16,WORSE,0.24193548387096775,0.5172413793103449,0.15789473684210525
middle_paths_unrestricted_16,NONE,0.8931383577052869,0.845580404685836,0.9463647199046484
middle_paths_unrestricted_16,Overall,0.7925067879387604,0.7855965976204282,0.8116319444444444
middle_paths_unrestricted_16,BETTER,0.6540284360189574,0.6764705882352942,0.6330275229357798
middle_paths_unrestricted_16,WORSE,0.21538461538461537,0.4,0.14736842105263157
middle_paths_unrestricted_16,NONE,0.8938356164383562,0.8576122672508215,0.933253873659118
middle_paths_unrestricted_16,Overall,0.7903166519115065,0.7815082629547364,0.8121739130434783
middle_paths_unrestricted_16,BETTER,0.6020408163265305,0.67816091954023,0.5412844036697247
middle_paths_unrestricted_16,WORSE,0.2074074074074074,0.34146341463414637,0.14893617021276595
middle_paths_unrestricted_16,NONE,0.9046813310772702,0.8577540106951872,0.9570405727923628
Bag-of-Unigrams,Overall,0.8413324138793147,0.8370662172901432,0.8490893321769297
Bag-of-Unigrams,BETTER,0.755656108597285,0.7488789237668163,0.7625570776255708
Bag-of-Unigrams,WORSE,0.37179487179487186,0.4754098360655737,0.30526315789473685
Bag-of-Unigrams,NONE,0.9168618266978923,0.9010356731875718,0.933253873659118
Bag-of-Unigrams,Overall,0.8553962991234157,0.853000188308348,0.8637152777777778
Bag-of-Unigrams,BETTER,0.7834101382488479,0.7870370370370371,0.7798165137614679
Bag-of-Unigrams,WORSE,0.4370860927152318,0.5892857142857143,0.3473684210526316
Bag-of-Unigrams,NONE,0.9214659685863874,0.9,0.9439809296781884
Bag-of-Unigrams,Overall,0.8449162608974693,0.8403389557227977,0.8567708333333334
Bag-of-Unigrams,BETTER,0.7688679245283018,0.7912621359223302,0.7477064220183486
Bag-of-Unigrams,WORSE,0.3424657534246575,0.4901960784313726,0.2631578947368421
Bag-of-Unigrams,NONE,0.9215686274509803,0.8927374301675978,0.9523241954707986
Bag-of-Unigrams,Overall,0.852170144666135,0.8506865858504304,0.8559027777777778
Bag-of-Unigrams,BETTER,0.771618625277162,0.7467811158798283,0.7981651376146789
Bag-of-Unigrams,WORSE,0.48484848484848486,0.5714285714285714,0.42105263157894735
Bag-of-Unigrams,NONE,0.9146919431279621,0.9093050647820966,0.9201430274135876
Bag-of-Unigrams,Overall,0.8485476317871818,0.8470426774989472,0.8582608695652174
Bag-of-Unigrams,BETTER,0.7427184466019418,0.788659793814433,0.7018348623853211
Bag-of-Unigrams,WORSE,0.4563758389261745,0.6181818181818182,0.3617021276595745
Bag-of-Unigrams,NONE,0.9200690051753881,0.8879023307436182,0.954653937947494
InferSent,Overall,0.8426293692134276,0.8397634677990582,0.852558542931483
InferSent,BETTER,0.7466063348416289,0.7399103139013454,0.7534246575342466
InferSent,WORSE,0.38356164383561636,0.5490196078431373,0.29473684210526313
InferSent,NONE,0.919674039580908,0.8987485779294654,0.9415971394517283
InferSent,Overall,0.8558054072887795,0.8549262633041201,0.8663194444444444
InferSent,BETTER,0.7935034802784221,0.8028169014084507,0.7844036697247706
InferSent,WORSE,0.4195804195804196,0.625,0.3157894736842105
InferSent,NONE,0.9213872832369943,0.8945005611672279,0.9499404052443385
InferSent,Overall,0.8428860968008248,0.8417293063977705,0.8559027777777778
InferSent,BETTER,0.7416267942583732,0.7750000000000001,0.7110091743119266
InferSent,WORSE,0.3857142857142857,0.6,0.28421052631578947
InferSent,NONE,0.9209621993127148,0.886438809261301,0.9582836710369488
InferSent,Overall,0.8419572425335745,0.8401580541012348,0.8480902777777778
InferSent,BETTER,0.7409090909090909,0.7342342342342343,0.7477064220183486
InferSent,WORSE,0.47435897435897434,0.6065573770491803,0.3894736842105263
InferSent,NONE,0.9098360655737705,0.8941311852704258,0.9261025029797377
InferSent,Overall,0.8512670272910534,0.8488793040560257,0.8591304347826086
InferSent,BETTER,0.7365853658536583,0.7864583333333334,0.6926605504587156
InferSent,WORSE,0.481012658227848,0.59375,0.40425531914893614
InferSent,NONE,0.9226327944572748,0.8937360178970918,0.9534606205250596
Word Embedding,Overall,0.8278702719694705,0.8264430174491951,0.8412836079791848
Word Embedding,BETTER,0.7212389380530972,0.6995708154506438,0.7442922374429224
Word Embedding,WORSE,0.31343283582089554,0.5384615384615384,0.22105263157894736
Word Embedding,NONE,0.9139534883720931,0.8921679909194098,0.9368295589988082
Word Embedding,Overall,0.8272506521874873,0.8291527986319652,0.8446180555555556
Word Embedding,BETTER,0.7227272727272728,0.7162162162162162,0.7293577981651376
Word Embedding,WORSE,0.288,0.6,0.18947368421052632
Word Embedding,NONE,0.9154686601495112,0.8844444444444445,0.9487485101311085
Word Embedding,Overall,0.8241967187054412,0.8197432126435742,0.8428819444444444
Word Embedding,BETTER,0.7162162162162162,0.7035398230088495,0.7293577981651376
Word Embedding,WORSE,0.2222222222222222,0.4516129032258064,0.14736842105263157
Word Embedding,NONE,0.9204152249134948,0.8916201117318436,0.9511323003575686
Word Embedding,Overall,0.822470165309665,0.8262770398793124,0.8350694444444444
Word Embedding,BETTER,0.6869565217391305,0.6528925619834711,0.7247706422018348
Word Embedding,WORSE,0.3384615384615385,0.6285714285714286,0.23157894736842105
Word Embedding,NONE,0.9124854142357061,0.8937142857142856,0.932061978545888
Word Embedding,Overall,0.820251519412336,0.812147358456204,0.8391304347826087
Word Embedding,BETTER,0.7030878859857481,0.729064039408867,0.6788990825688074
Word Embedding,WORSE,0.21374045801526717,0.3783783783783784,0.14893617021276595
Word Embedding,NONE,0.9187643020594966,0.8824175824175823,0.9582338902147971
POS n-grams,Overall,0.7772757868324955,0.7675425074617073,0.7909800520381614
POS n-grams,BETTER,0.5958429561200923,0.6028037383177569,0.589041095890411
POS n-grams,WORSE,0.19047619047619047,0.2692307692307692,0.14736842105263157
POS n-grams,NONE,0.8910776361529548,0.8669673055242391,0.9165673420738975
POS n-grams,Overall,0.7803775219174562,0.7693837661472239,0.7994791666666666
POS n-grams,BETTER,0.613583138173302,0.6267942583732058,0.6009174311926605
POS n-grams,WORSE,0.16541353383458646,0.2894736842105263,0.11578947368421053
POS n-grams,NONE,0.8933486238532111,0.8607734806629834,0.9284862932061978
POS n-grams,Overall,0.7544786799021815,0.7400930129066087,0.7743055555555556
POS n-grams,BETTER,0.5578231292517006,0.5515695067264574,0.5642201834862385
POS n-grams,WORSE,0.09230769230769231,0.17142857142857143,0.06315789473684211
POS n-grams,NONE,0.8805539526832082,0.8534675615212528,0.9094159713945172
POS n-grams,Overall,0.7680664741947711,0.7574820972450282,0.7829861111111112
POS n-grams,BETTER,0.5938864628820961,0.5666666666666667,0.6238532110091743
POS n-grams,WORSE,0.11678832116788322,0.19047619047619047,0.08421052631578947
POS n-grams,NONE,0.8870684610883558,0.871264367816092,0.9034564958283671
POS n-grams,Overall,0.771680924282836,0.7574923545566756,0.7921739130434783
POS n-grams,BETTER,0.5823389021479713,0.6069651741293532,0.5596330275229358
POS n-grams,WORSE,0.11940298507462686,0.2,0.0851063829787234
POS n-grams,NONE,0.8941041785918719,0.8591859185918592,0.931980906921241
Contains JJR,Overall,0.7466944717434769,0.7191838429135092,0.777103209019948
Contains JJR,BETTER,0.5696465696465697,0.5229007633587787,0.6255707762557078
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8774566473988441,0.8518518518518519,0.9046483909415971
Contains JJR,Overall,0.7586312475228892,0.7275118525961332,0.7925347222222222
Contains JJR,BETTER,0.5820568927789933,0.5564853556485355,0.6100917431192661
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8904109589041096,0.8543263964950711,0.929678188319428
Contains JJR,Overall,0.7622740953087754,0.7294610995545318,0.7986111111111112
Contains JJR,BETTER,0.601366742596811,0.5972850678733032,0.6055045871559633
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8903954802259888,0.8464017185821697,0.9392133492252682
Contains JJR,Overall,0.7540970452925911,0.722830522866142,0.7881944444444444
Contains JJR,BETTER,0.5814977973568283,0.559322033898305,0.6055045871559633
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8843304843304843,0.8471615720524017,0.9249106078665077
Contains JJR,Overall,0.7535476146333373,0.7215579751785985,0.788695652173913
Contains JJR,BETTER,0.563063063063063,0.5530973451327433,0.573394495412844
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8876276958002269,0.8463203463203463,0.9331742243436754
